1708.52,1808
1709.93,1847
1711.34,1856
1712.74,1824
1714.15,1801
1715.56,1846
1716.96,1827
1718.37,1854
1719.77,1845
1721.17,1771
1722.58,1801
1723.98,1797
1725.38,1800
1726.78,1838
1728.18,1776
1729.57,1793
1730.97,1778
1732.37,1782
1733.76,1819
1735.16,1838
1736.55,1811
1737.94,1787
1739.33,1776
1740.73,1792
1742.12,1850
1743.51,1786
1744.89,1782
1746.28,1777
1747.67,1784
1749.05,1890
1750.44,1806
1751.82,1785
1753.21,1817
1754.59,1817
1755.97,1811
1757.35,1818
1758.73,1847
1760.11,1785
1761.49,1789
1762.87,1758
1764.24,1832
1765.62,1836
1767.00,1814
1768.37,1783
1769.74,1828
1771.12,1810
1772.49,1758
1773.86,1811
1775.23,1787
1776.60,1861
1777.97,1781
1779.34,1828
1780.70,1781
1782.07,1786
1783.43,1837
1784.80,1777
1786.16,1757
1787.52,1813
1788.89,1819
1790.25,1789
1791.61,1786
1792.97,1819
1794.33,1851
1795.68,1808
1797.04,1792
1798.40,1787
1799.75,1782
1801.11,1713
1802.46,1832
1803.81,1813
1805.17,1752
1806.52,1765
1807.87,1768
1809.22,1751
1810.57,1803
1811.92,1782
1813.26,1835
1814.61,1768
1815.96,1802
1817.30,1722
1818.65,1745
1819.99,1812
1821.33,1811
1822.67,1774
1824.01,1811
1825.35,1817
1826.69,1789
1828.03,1781
1829.37,1758
1830.71,1769
1832.04,1815
1833.38,1782
1834.71,1811
1836.05,1754
1837.38,1796
1838.71,1761
1840.04,1743
1841.38,1768
1842.71,1797
1844.03,1791
1845.36,1764
1846.69,1795
1848.02,1742
1849.34,1759
1850.67,1757
1851.99,1796
1853.32,1754
1854.64,1781
1855.96,1789
1857.28,1725
1858.60,1807
1859.92,1744
1861.24,1767
1862.56,1776
1863.88,1747
1865.19,1770
1866.51,1728
1867.83,1773
1869.14,1718
1870.45,1801
1871.77,1733
1873.08,1749
1874.39,1737
1875.70,1777
1877.01,1736
1878.32,1768
1879.63,1804
1880.93,1768
1882.24,1747
1883.55,1742
1884.85,1773
1886.16,1737
1887.46,1777
1888.76,1734
1890.06,1788
1891.37,1725
1892.67,1763
1893.97,1717
1895.27,1765
1896.56,1788
1897.86,1795
1899.16,1701
1900.45,1779
1901.75,1758
1903.04,1831
1904.34,1723
1905.63,1762
1906.92,1760
1908.21,1758
1909.50,1772
1910.79,1760
1912.08,1778
1913.37,1762
1914.66,1736
1915.95,1730
1917.23,1779
1918.52,1712
1919.80,1757
1921.09,1760
1922.37,1728
1923.65,1726
1924.93,1841
1926.22,1700
1927.50,1730
1928.78,1752
1930.05,1750
1931.33,1694
1932.61,1736
1933.89,1757
1935.16,1761
1936.44,1707
1937.71,1728
1938.98,1731
1940.26,1759
1941.53,1745
1942.80,1740
1944.07,1714
1945.34,1713
1946.61,1751
1947.88,1720
1949.15,1723
1950.41,1748
1951.68,1734
1952.94,1714
1954.21,1707
1955.47,1720
1956.74,1732
1958.00,1730
1959.26,1724
1960.52,1758
1961.78,1737
1963.04,1743
1964.30,1706
1965.56,1715
1966.82,1685
1968.07,1726
1969.33,1726
1970.59,1749
1971.84,1690
1973.09,1728
1974.35,1707
1975.60,1712
1976.85,1721
1978.10,1682
1979.35,1728
1980.60,1658
1981.85,1774
1983.10,1703
1984.35,1690
1985.59,1750
1986.84,1715
1988.08,1703
1989.33,1683
1990.57,1722
1991.82,1677
1993.06,1715
1994.30,1654
1995.54,1710
1996.78,1676
1998.02,1711
1999.26,1733
2000.50,1615
2001.74,1764
2002.97,1647
2004.21,1675
2005.44,1694
2006.68,1672
2007.91,1641
2009.15,1681
2010.38,1662
2011.61,1701
2012.84,1678
2014.07,1654
2015.30,1681
2016.53,1662
2017.76,1681
2018.99,1630
2020.21,1688
2021.44,1682
2022.66,1637
2023.89,1613
2025.11,1674
2026.34,1657
2027.56,1639
2028.78,1646
2030.00,1693
2031.22,1664
2032.44,1648
2033.66,1705
2034.88,1624
2036.10,1653
2037.32,1708
2038.53,1672
2039.75,1686
2040.96,1624
2042.18,1678
2043.39,1646
2044.61,1691
2045.82,1617
2047.03,1659
2048.24,1668
2049.45,1621
2050.66,1668
2051.87,1633
2053.08,1717
2054.29,1632
2055.49,1621
2056.70,1707
2057.90,1637
2059.11,1674
2060.31,1636
2061.52,1598
2062.72,1647
2063.92,1643
2065.12,1651
2066.32,1665
2067.52,1649
2068.72,1669
2069.92,1637
2071.12,1688
2072.32,1644
2073.51,1669
2074.71,1641
2075.91,1645
2077.10,1633
2078.29,1668
2079.49,1659
2080.68,1689
2081.87,1671
2083.06,1638
2084.26,1632
2085.45,1659
2086.63,1628
2087.82,1655
2089.01,1624
2090.20,1684
2091.39,1685
2092.57,1658
2093.76,1653
2094.94,1650
2096.13,1667
2097.31,1654
2098.49,1669
2099.67,1644
2100.86,1642
2102.04,1668
2103.22,1668
2104.40,1622
2105.57,1646
2106.75,1657
2107.93,1657
2109.11,1632
2110.28,1671
2111.46,1615
2112.63,1702
2113.81,1640
2114.98,1678
2116.15,1681
2117.33,1645
2118.50,1640
2119.67,1623
2120.84,1711
2122.01,1676
2123.18,1636
2124.35,1692
2125.51,1649
2126.68,1708
2127.85,1716
2129.01,1622
2130.18,1674
2131.34,1678
2132.51,1676
2133.67,1658
2134.83,1682
2135.99,1657
2137.15,1658
2138.31,1676
2139.47,1685
2140.63,1615
2141.79,1633
2142.95,1708
2144.11,1667
2145.26,1745
2146.42,1617
2147.58,1702
2148.73,1673
2149.88,1656
2151.04,1658
2152.19,1735
2153.34,1675
2154.49,1636
2155.65,1694
2156.80,1640
2157.95,1659
2159.09,1689
2160.24,1663
2161.39,1647
2162.54,1687
2163.68,1697
2164.83,1645
2165.98,1694
2167.12,1670
2168.26,1689
2169.41,1676
2170.55,1704
2171.69,1698
2172.83,1679
2173.97,1678
2175.11,1681
2176.25,1665
2177.39,1683
2178.53,1696
2179.67,1639
2180.81,1754
2181.94,1670
2183.08,1722
2184.21,1676
2185.35,1739
2186.48,1665
2187.61,1699
2188.75,1669
2189.88,1725
2191.01,1684
2192.14,1642
2193.27,1708
2194.40,1700
2195.53,1670
2196.66,1690
2197.79,1684
2198.91,1658
2200.04,1672
2201.17,1651
2202.29,1681
2203.42,1654
2204.54,1686
2205.66,1717
2206.79,1698
2207.91,1601
2209.03,1668
2210.15,1714
2211.27,1687
2212.39,1660
2213.51,1720
2214.63,1662
2215.75,1667
2216.86,1641
2217.98,1695
2219.10,1711
2220.21,1646
2221.33,1647
2222.44,1733
2223.55,1676
2224.67,1663
2225.78,1671
2226.89,1674
2228.00,1608
2229.11,1676
2230.22,1677
2231.33,1701
2232.44,1621
2233.55,1688
2234.66,1732
2235.76,1632
2236.87,1701
2237.97,1655
2239.08,1665
2240.18,1668
2241.29,1712
2242.39,1634
2243.49,1672
2244.60,1634
2245.70,1709
2246.80,1658
2247.90,1730
2249.00,1666
2250.10,1660
2251.20,1716
2252.29,1675
2253.39,1658
2254.49,1721
2255.58,1651
2256.68,1713
2257.78,1668
2258.87,1682
2259.96,1677
2261.06,1695
2262.15,1666
2263.24,1639
2264.33,1685
2265.42,1653
2266.51,1726
2267.60,1692
2268.69,1645
2269.78,1725
2270.87,1728
2271.96,1666
2273.04,1680
2274.13,1677
2275.21,1667
2276.30,1701
2277.38,1617
2278.47,1702
2279.55,1658
2280.63,1654
2281.71,1604
2282.80,1658
2283.88,1682
2284.96,1663
2286.04,1684
2287.12,1636
2288.19,1737
2289.27,1631
2290.35,1683
2291.43,1672
2292.50,1661
2293.58,1691
2294.65,1683
2295.73,1645
2296.80,1713
2297.87,1676
2298.95,1718
2300.02,1645
2301.09,1632
2302.16,1701
2303.23,1664
2304.30,1657
2305.37,1673
2306.44,1650
2307.51,1702
2308.58,1696
2309.64,1679
2310.71,1644
2311.77,1663
2312.84,1641
2313.90,1697
2314.97,1663
2316.03,1672
2317.09,1698
2318.16,1656
2319.22,1720
2320.28,1653
2321.34,1707
2322.40,1667
2323.46,1677
2324.52,1670
2325.58,1640
2326.64,1681
2327.69,1659
2328.75,1655
2329.81,1694
2330.86,1660
2331.92,1680
2332.97,1661
2334.02,1736
2335.08,1666
2336.13,1689
2337.18,1647
2338.23,1664
2339.28,1600
2340.34,1665
2341.38,1663
2342.43,1667
2343.48,1672
2344.53,1661
2345.58,1660
2346.63,1696
2347.67,1662
2348.72,1685
2349.76,1700
2350.81,1671
2351.85,1644
2352.90,1667
2353.94,1695
2354.98,1635
2356.02,1713
2357.07,1711
2358.11,1696
2359.15,1660
2360.19,1651
2361.23,1681
2362.27,1672
2363.30,1696
2364.34,1671
2365.38,1719
2366.42,1638
2367.45,1630
2368.49,1704
2369.52,1667
2370.56,1682
2371.59,1713
2372.62,1617
2373.66,1664
2374.69,1619
2375.72,1695
2376.75,1700
2377.78,1685
2378.81,1708
2379.84,1671
2380.87,1672
2381.90,1616
2382.92,1708
2383.95,1663
2384.98,1688
2386.00,1681
2387.03,1666
2388.06,1628
2389.08,1664
2390.10,1721
2391.13,1710
2392.15,1679
2393.17,1648
2394.19,1689
2395.22,1700
2396.24,1690
2397.26,1670
2398.28,1686
2399.30,1623
2400.31,1690
2401.33,1681
2402.35,1663
2403.37,1687
2404.38,1700
2405.40,1641
2406.41,1644
2407.43,1696
2408.44,1678
2409.46,1708
2410.47,1613
2411.48,1681
2412.49,1577
2413.51,1675
2414.52,1616
2415.53,1678
2416.54,1652
2417.55,1685
2418.56,1657
2419.56,1650
2420.57,1639
2421.58,1742
2422.59,1631
2423.59,1648
2424.60,1681
2425.60,1665
2426.61,1660
2427.61,1681
2428.62,1647
2429.62,1671
2430.62,1662
2431.62,1599
2432.62,1662
2433.63,1690
2434.63,1665
2435.63,1631
2436.62,1655
2437.62,1620
2438.62,1647
2439.62,1626
2440.62,1599
2441.61,1646
2442.61,1686
2443.61,1619
2444.60,1619
2445.60,1625
2446.59,1587
2447.58,1632
2448.58,1631
2449.57,1633
2450.56,1662
2451.55,1607
2452.54,1649
2453.53,1638
2454.52,1600
2455.51,1641
2456.50,1676
2457.49,1538
2458.48,1668
2459.47,1631
2460.45,1596
2461.44,1619
2462.42,1649
2463.41,1609
2464.39,1619
2465.38,1657
2466.36,1628
2467.35,1625
2468.33,1557
2469.31,1649
2470.29,1552
2471.27,1702
2472.25,1550
2473.23,1684
2474.21,1605
2475.19,1719
2476.17,2089
2477.15,3780
