950.114196777	7179
950.379699707	7090.43310547
950.645263672	7089.76171875
950.910766602	7244.84228516
951.176330566	7306.73681641
951.441833496	7271.53955078
951.707397461	7209.17285156
951.972900391	7211.34082031
952.238464355	7203.18603516
952.503967285	7168.74365234
952.76953125	7225.12646484
953.03503418	7206.59667969
953.300598145	7218.953125
953.566101074	7263.87011719
953.831665039	7290.63818359
954.097167969	7262.01220703
954.362670898	7361.14208984
954.628234863	7326.55078125
954.893737793	7312.24707031
955.159301758	7268.54150391
955.424804688	7357.34863281
955.690368652	7383.33447266
955.955871582	7222.47363281
956.221435547	7202.47509766
956.486938477	7322.26220703
956.752502441	7241.16113281
957.018005371	7199.85644531
957.283569336	7198.01025391
957.549072266	7202.62304688
957.81463623	7171.60644531
958.08013916	7218.84570313
958.34564209	7239.61621094
958.611206055	7229.40283203
958.876708984	7262.57666016
959.142272949	7334.57470703
959.407775879	7341.35400391
959.673339844	7265.16601563
959.938842773	7204.66113281
960.204406738	7190.15966797
960.469909668	7248.11132813
960.735473633	7132.54931641
961.000976563	7211.59423828
961.266540527	7115.47949219
961.532043457	7152.67675781
961.797607422	7166
962.063110352	7220.59375
962.328613281	7294.36035156
962.594177246	7323.87158203
962.859680176	7259.10986328
963.125244141	7201.58349609
963.39074707	7241.80859375
963.656311035	7261.94433594
963.921813965	7266.66210938
964.18737793	7419.86376953
964.452880859	7182.47851563
964.718444824	7162.01220703
964.983947754	7118.83203125
965.249511719	7264.12841797
965.515014648	7241.30761719
965.780517578	7214.0390625
966.046081543	7211.58886719
966.311584473	7197.01806641
966.577148438	7143.64453125
966.842651367	7090.87255859
967.108215332	7096.06640625
967.373718262	7145.46337891
967.639282227	7221.53076172
967.904785156	7238.17431641
968.170349121	7154.97167969
968.435852051	7101.35693359
968.701416016	7170.42578125
968.966918945	7070.87109375
969.23248291	7193.60449219
969.49798584	7177.56933594
969.76348877	7189.75537109
970.029052734	7103.31982422
970.294555664	7107.61767578
970.560119629	7166.46386719
970.825622559	7060.14941406
971.091186523	7185.66699219
971.356689453	7206.37695313
971.622253418	7244.46386719
971.887756348	7165.78271484
972.153320313	7324.09814453
972.418823242	7120.13769531
972.684387207	7223.18310547
972.949890137	7157.90576172
973.215454102	7157.70458984
973.480957031	7175.83105469
973.746459961	7181.18798828
974.012023926	7222.5234375
974.277526855	7226.109375
974.54309082	7168.82373047
974.80859375	7184.12109375
975.074157715	7126.53564453
975.339660645	7055.75390625
975.605224609	7321.46533203
975.870727539	7215.99560547
976.136291504	7099.28027344
976.401794434	7236.32763672
976.667358398	7407.58300781
976.932861328	7226.63378906
977.198425293	7138.33251953
977.463928223	7200.76660156
977.729431152	7217.78320313
977.994995117	7180.32470703
978.260498047	7169.75097656
978.526062012	7203.4140625
978.791564941	7234.19726563
979.057128906	7046.11914063
979.322631836	7117.73876953
979.588195801	7223.97070313
979.85369873	7288.07226563
980.119262695	7197.05859375
980.384765625	7246.86914063
980.65032959	7177.38623047
980.91583252	7208.66943359
981.181396484	7162.62695313
981.446899414	7154.90917969
981.712402344	7188.77441406
981.977966309	7132.75292969
982.243469238	7157.41210938
982.509033203	7153.41357422
982.774536133	7034.95214844
983.040100098	7211.38671875
983.305603027	7234.69384766
983.571166992	7137.47509766
983.836669922	7221.92529297
984.102233887	7174.84619141
984.367736816	7125.02001953
984.633300781	7157.66503906
984.898803711	7225.30908203
985.164367676	7211.88232422
985.429870605	7157.88818359
985.695373535	7218.20507813
985.9609375	7257.74658203
986.22644043	7048.12744141
986.492004395	7045.74755859
986.757507324	7181.25195313
987.023071289	7214.91503906
987.288574219	7251.97753906
987.554138184	7067.94433594
987.819641113	7130.98291016
988.085205078	7299.01611328
988.350708008	7302.36865234
988.616271973	7203.58154297
988.881774902	7246.23632813
989.147277832	7310.83105469
989.412841797	7174.63085938
989.678344727	7011.10693359
989.943908691	7078.01611328
990.209411621	7205.24462891
990.474975586	7257.82421875
990.740478516	7255.58691406
991.00604248	7337.13720703
991.27154541	7189.35546875
991.537109375	7263.51074219
991.802612305	7135.03857422
992.06817627	7175.82226563
992.333679199	7176.66162109
992.599243164	7195.97265625
992.864746094	7357.27148438
993.130249023	7389.68896484
993.395812988	7302.49072266
993.661315918	7346.22949219
993.926879883	7389.02978516
994.192382813	7559.64941406
994.457946777	7600.359375
994.723449707	7500.26855469
994.989013672	7720.62109375
995.254516602	7606.69580078
995.520080566	7780.33984375
995.785583496	7816.77050781
996.051147461	7778.22851563
