950.114196777	9557
950.379699707	9498.87792969
950.645263672	9587.81933594
950.910766602	9672.2578125
951.176330566	9758.94824219
951.441833496	9684.97070313
951.707397461	9576.828125
951.972900391	9579.90136719
952.238464355	9637.4609375
952.503967285	9636.37597656
952.76953125	9578.68847656
953.03503418	9546.62890625
953.300598145	9638.76171875
953.566101074	9688.83007813
953.831665039	9652.83203125
954.097167969	9599.84472656
954.362670898	9592.19433594
954.628234863	9508.33105469
954.893737793	9481.29394531
955.159301758	9531.63085938
955.424804688	9619.75195313
955.690368652	9660.92578125
955.955871582	9643.98535156
956.221435547	9695.63574219
956.486938477	9782.46191406
956.752502441	9579.14550781
957.018005371	9569.33984375
957.283569336	9509.33300781
957.549072266	9585.73925781
957.81463623	9608.96972656
958.08013916	9450.35449219
958.34564209	9516.32714844
958.611206055	9576.59765625
958.876708984	9691.83398438
959.142272949	9698.36816406
959.407775879	9587.1875
959.673339844	9550.67089844
959.938842773	9558.06542969
960.204406738	9531.44042969
960.469909668	9372.36523438
960.735473633	9573.30761719
961.000976563	9312.92382813
961.266540527	9500.24902344
961.532043457	9514.75
961.797607422	9654.00097656
962.063110352	9540.89648438
962.328613281	9460.1640625
962.594177246	9461.78808594
962.859680176	9525.21777344
963.125244141	9582.65917969
963.39074707	9498.04003906
963.656311035	9381.61816406
963.921813965	9467.58300781
964.18737793	9480.55859375
964.452880859	9397.79785156
964.718444824	9507.57128906
964.983947754	9505.09375
965.249511719	9513.69824219
965.515014648	9435.29785156
965.780517578	9526.54589844
966.046081543	9570.3359375
966.311584473	9473.79199219
966.577148438	9441.95800781
966.842651367	9505.62890625
967.108215332	9515.90527344
967.373718262	9523.5390625
967.639282227	9557.93554688
967.904785156	9633.56542969
968.170349121	9525.47167969
968.435852051	9602.19726563
968.701416016	9580.82226563
968.966918945	9433.35351563
969.23248291	9507.58886719
969.49798584	9484.47070313
969.76348877	9459.78027344
970.029052734	9556.875
970.294555664	9571.05273438
970.560119629	9505.80664063
970.825622559	9555.39453125
971.091186523	9542.10742188
971.356689453	9425.21484375
971.622253418	9287.75195313
971.887756348	9550.81542969
972.153320313	9445.58203125
972.418823242	9745.38964844
972.684387207	9484.09472656
972.949890137	9505.36523438
973.215454102	9494.80859375
973.480957031	9447.20898438
973.746459961	9423.78027344
974.012023926	9418.33203125
974.277526855	9422.23046875
974.54309082	9399.32128906
974.80859375	9363.62207031
975.074157715	9442.11035156
975.339660645	9433.03808594
975.605224609	9654.55566406
975.870727539	9677.68457031
976.136291504	9605.18652344
976.401794434	9626.59960938
976.667358398	9577.26171875
976.932861328	9543.66503906
977.198425293	9565.7265625
977.463928223	9523.37988281
977.729431152	9496.22363281
977.994995117	9512.19726563
978.260498047	9499.83691406
978.526062012	9495.21972656
978.791564941	9395.72558594
979.057128906	9476.97460938
979.322631836	9353.13574219
979.588195801	9641.078125
979.85369873	9744.35058594
980.119262695	9630.72167969
980.384765625	9563.28808594
980.65032959	9565.09277344
980.91583252	9565.24707031
981.181396484	9565.34667969
981.446899414	9496.71289063
981.712402344	9494.88671875
981.977966309	9554.65234375
982.243469238	9503.34570313
982.509033203	9655.94238281
982.774536133	9653.27539063
983.040100098	9495.06542969
983.305603027	9412.09082031
983.571166992	9590.40820313
983.836669922	9637.54394531
984.102233887	9566.59179688
984.367736816	9490.27832031
984.633300781	9509.16308594
984.898803711	9603.46875
985.164367676	9599.34960938
985.429870605	9593.63476563
985.695373535	9632.41113281
985.9609375	9556.265625
986.22644043	9479.95410156
986.492004395	9440.04394531
986.757507324	9476.39453125
987.023071289	9571.48046875
987.288574219	9590.93847656
987.554138184	9505.58496094
987.819641113	9529.03027344
988.085205078	9541.48535156
988.350708008	9507.85742188
988.616271973	9508.58789063
988.881774902	9532.40625
989.147277832	9523.63574219
989.412841797	9548.20214844
989.678344727	9645.91113281
989.943908691	9651.01757813
990.209411621	9519.58203125
990.474975586	9597.74316406
990.740478516	9618.91992188
991.00604248	9661.54882813
991.27154541	9421.953125
991.537109375	9455.96191406
991.802612305	9559.78125
992.06817627	9583.55371094
992.333679199	9548.4453125
992.599243164	9680.3828125
992.864746094	9730.1875
993.130249023	9580.24023438
993.395812988	9529.25878906
993.661315918	9620.91796875
993.926879883	9603.79492188
994.192382813	9673.65039063
994.457946777	9773.74023438
994.723449707	9806.39355469
994.989013672	9857.74707031
995.254516602	9735.14257813
995.520080566	9840.41015625
995.785583496	9968.65917969
996.051147461	10021.8525391
996.316650391	9933.28808594
996.582214355	9956.98242188
996.847717285	9926.43066406
997.113220215	9916.31933594
997.37878418	9938.22363281
997.644287109	9846.10742188
997.909851074	9970.98730469
998.175354004	10034.3876953
998.440917969	9926.52734375
998.706420898	10035.8935547
998.971984863	9802.10058594
999.237487793	9795.69238281
